Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method
28.0,Female,Backpack,48.74778713022814,Maryland,M,Black,Winter,Present,2-Day Shipping,Yes,4,PayPal
32.0,Male,Jeans,41.05727294566928,Louisiana,L,Burnt orange,Fall,Present,2-Day Shipping,Yes,0,PayPal
27.0,Male,Leggings,47.95014896541228,Virginia,S,Black,Winter,Missing,2-Day Shipping,Yes,1,PayPal
34.0,Female,Shorts,55.322470610404345,California,L,White,Spring,Present,Standard,Yes,5,PayPal
19.0,Female,Dress,45.483288470324105,Hawaii,L,Baby blue,Summer,Missing,2-Day Shipping,Yes,2,PayPal
30.0,Female,Handbag,49.12530816282981,South Carolina,S,Fuchsia,Summer,Missing,2-Day Shipping,Yes,4,PayPal
52.0,Male,Shorts,55.55997119582139,Michigan,S,White,Spring,Missing,2-Day Shipping,Yes,3,PayPal
32.0,Male,Sweater,50.11123276937411,Oklahoma,L,Mauve,Fall,Present,2-Day Shipping,Yes,13,PayPal
36.0,Female,Socks,38.089476070242895,New Jersey,S,Muted mustard yellow,Winter,Missing,2-Day Shipping,Yes,3,PayPal
18.0,Male,Hoodie,54.26073754361764,North Dakota,M,Terra cotta,Winter,Missing,2-Day Shipping,Yes,3,PayPal
55.0,Female,Leggings,46.87944758320682,Minnesota,M,Baby blue,Fall,Missing,2-Day Shipping,Yes,2,PayPal
43.0,Male,Jeans,52.04463287123339,Virginia,S,Terra cotta,Fall,Missing,Standard,Yes,6,PayPal
28.0,Male,Jacket,49.80772199654883,Montana,L,Mauve,Fall,Missing,Standard,Yes,0,PayPal
36.0,Female,T-shirt,56.56937533459564,West Virginia,M,Turquoise,Spring,Missing,Express,Yes,1,PayPal
65.0,Male,Boots,56.34526443048612,Maine,L,Brick red,Fall,Missing,2-Day Shipping,Yes,12,PayPal
32.0,Male,Gloves,56.58037812710857,Maryland,M,Lavender,Fall,Present,2-Day Shipping,Yes,0,PayPal
21.0,Male,Sweater,44.57000780719451,Oklahoma,L,Black,Winter,Present,2-Day Shipping,Yes,2,PayPal
53.0,Female,Shorts,47.25537187546692,Indiana,M,Black,Fall,Missing,Standard,Yes,2,PayPal
29.0,Male,Jacket,55.19464323471912,Indiana,L,Ruby Red,Winter,Missing,Standard,Yes,20,PayPal
31.0,Female,Shorts,44.686533208279926,New Hampshire,L,Lavender,Summer,Present,Standard,Yes,14,PayPal
30.0,Female,Jacket,51.54127616939564,Nebraska,L,Black,Winter,Present,2-Day Shipping,Yes,3,PayPal
30.0,Female,T-shirt,44.73143987370258,New York,M,Lemon yellow,Summer,Missing,2-Day Shipping,Yes,1,PayPal
71.0,Female,Hoodie,42.71094197425941,Arkansas,M,Brick red,Winter,Present,2-Day Shipping,Yes,0,PayPal
36.0,Male,Sunglasses,48.62550651316595,North Carolina,M,White,Spring,Missing,2-Day Shipping,Yes,15,PayPal
56.0,Male,Dress,52.59999037714417,Vermont,M,Lemon yellow,Summer,Present,2-Day Shipping,Yes,1,PayPal
38.0,Male,Socks,57.77132371788625,Vermont,L,Terra cotta,Winter,Missing,Standard,Yes,18,PayPal
40.0,Female,Sunglasses,52.7032694262592,Tennessee,L,Ruby Red,Summer,Present,2-Day Shipping,Yes,7,PayPal
37.0,Female,Dress,43.65256613851509,Mississippi,L,Pale peach,Summer,Present,2-Day Shipping,Yes,1,PayPal
31.0,Female,Backpack,56.80705897655508,Iowa,L,Aubergine,Fall,Present,Standard,Yes,5,PayPal
28.0,Female,Scarf,47.52515716812386,Georgia,L,Black,Winter,Missing,2-Day Shipping,Yes,0,PayPal
29.0,Female,T-shirt,42.81864110831005,Nevada,M,Periwinkle,Summer,Present,2-Day Shipping,Yes,14,PayPal
31.0,Male,Sunglasses,54.28055258710732,South Dakota,S,Brown,Spring,Missing,2-Day Shipping,Yes,9,PayPal
24.0,Male,Pajamas,44.49461305987721,Texas,M,Brown,Fall,Present,Next Day Air,Yes,2,PayPal
31.0,Female,Handbag,45.06116789476303,Oklahoma,L,Black,Fall,Missing,2-Day Shipping,Yes,3,PayPal
55.0,Female,T-shirt,57.58395765684122,North Dakota,M,Turquoise,Summer,Missing,2-Day Shipping,Yes,0,PayPal
30.0,Female,Scarf,62.828501764466296,Mississippi,M,Brick red,Winter,Present,Standard,Yes,10,PayPal
46.0,Female,Sunglasses,55.50438647106346,New York,M,Muted mustard yellow,Spring,Missing,2-Day Shipping,Yes,0,PayPal
34.0,Female,Running Shoes,36.91089860083187,Arkansas,M,Brown,Fall,Missing,2-Day Shipping,Yes,2,PayPal
25.0,Male,Scarf,50.66267511704165,Hawaii,L,Muted mustard yellow,Winter,Missing,Standard,Yes,1,PayPal
34.0,Male,Pajamas,57.96296190287031,South Dakota,M,Terra cotta,Winter,Present,2-Day Shipping,Yes,0,PayPal
36.0,Female,Handbag,56.99869787394648,Mississippi,XL,Muted mustard yellow,Summer,Missing,Standard,Yes,4,PayPal
44.0,Female,Boots,55.212708438769575,Indiana,S,Mauve,Fall,Missing,Express,Yes,12,PayPal
33.0,Male,Gloves,44.39091567523853,Washington,L,Aubergine,Fall,Missing,2-Day Shipping,Yes,5,PayPal
33.0,Male,Gloves,54.48339734603978,Virginia,M,Ruby Red,Winter,Present,Standard,Yes,7,PayPal
41.0,Male,Sunglasses,47.6520016576534,Mississippi,S,Mauve,Fall,Present,2-Day Shipping,Yes,3,PayPal
20.0,Female,Pajamas,44.02199108258006,Maine,M,Periwinkle,Fall,Missing,2-Day Shipping,Yes,7,PayPal
22.0,Female,Jacket,50.40683473975604,Nevada,M,Brick red,Winter,Missing,2-Day Shipping,Yes,2,PayPal
32.0,Male,Backpack,46.43935304009823,Georgia,M,Fuchsia,Winter,Missing,2-Day Shipping,Yes,0,PayPal
31.0,Male,Dress,42.049997232478816,Alabama,L,Turquoise,Summer,Present,Standard,Yes,15,PayPal
42.0,Female,Gloves,58.97639547142004,Nebraska,XL,Ruby Red,Fall,Missing,2-Day Shipping,Yes,3,PayPal
36.0,Male,Running Shoes,54.472831075324,Connecticut,L,Turquoise,Spring,Missing,Standard,Yes,1,PayPal
29.0,Male,Dress,58.23033930435887,Missouri,M,Aubergine,Fall,Missing,2-Day Shipping,Yes,18,PayPal
30.0,Female,T-shirt,55.049497301807776,Rhode Island,M,Periwinkle,Spring,Missing,2-Day Shipping,Yes,10,PayPal
54.0,Male,Leggings,52.10451829225316,Illinois,S,Burnt orange,Winter,Missing,2-Day Shipping,Yes,14,PayPal
23.0,Male,Running Shoes,55.51276912731522,New Jersey,M,Lemon yellow,Summer,Present,2-Day Shipping,Yes,8,PayPal
51.0,Female,Backpack,51.09884013242142,Colorado,M,Brick red,Winter,Missing,2-Day Shipping,Yes,0,Venmo
54.0,Male,Shorts,45.811177093635145,Illinois,XL,Terra cotta,Fall,Present,2-Day Shipping,Yes,7,Venmo
37.0,Female,Dress,56.94566064851302,Mississippi,M,Pale peach,Summer,Missing,2-Day Shipping,Yes,4,Venmo
31.0,Female,Gloves,57.54018113302223,Vermont,M,Ruby Red,Fall,Missing,2-Day Shipping,Yes,10,Venmo
47.0,Male,Sweater,47.39454897087759,Oregon,S,White,Winter,Missing,2-Day Shipping,Yes,20,Venmo
42.0,Male,Dress,48.13969916620028,Mississippi,M,Lemon yellow,Summer,Missing,2-Day Shipping,Yes,0,Venmo
20.0,Male,Hoodie,43.101118879556864,North Dakota,L,Aubergine,Fall,Present,Standard,Yes,13,Venmo
20.0,Male,Backpack,52.75861311115944,Arizona,XL,Black,Winter,Missing,2-Day Shipping,Yes,1,Venmo
39.0,Female,Belt,49.881361973642406,Arkansas,M,Ruby Red,Fall,Present,Standard,Yes,4,Venmo
19.0,Male,Leggings,49.280435759644526,North Carolina,L,Aubergine,Fall,Present,2-Day Shipping,Yes,20,Venmo
28.0,Male,Hoodie,42.40447106728469,Indiana,M,Brick red,Fall,Missing,2-Day Shipping,Yes,6,Venmo
27.0,Male,Jacket,55.02661634112534,Illinois,S,Terra cotta,Winter,Present,Standard,Yes,2,Venmo
47.0,Male,Jacket,45.400009240137294,Alaska,M,Brown,Fall,Missing,Express,Yes,0,Venmo
18.0,Female,Sunglasses,58.040040462337046,Illinois,L,Pale peach,Fall,Missing,Standard,Yes,14,Venmo
32.0,Female,Socks,48.70759319678212,Minnesota,M,Ruby Red,Winter,Present,2-Day Shipping,Yes,1,Venmo
43.0,Female,Hoodie,49.942574111433295,Wisconsin,XL,Burnt orange,Winter,Missing,2-Day Shipping,Yes,2,Venmo
22.0,Male,Scarf,51.57661910297777,Louisiana,M,Brown,Fall,Present,Next Day Air,Yes,6,Venmo
54.0,Female,Socks,48.093738143772384,Indiana,L,Fuchsia,Winter,Missing,Express,Yes,2,Venmo
45.0,Male,Sunglasses,42.08464790748122,Alabama,M,Ruby Red,Fall,Missing,Standard,Yes,7,Venmo
23.0,Female,Scarf,59.99151233684351,Idaho,S,Burnt orange,Fall,Present,Standard,Yes,0,Venmo
30.0,Female,Pajamas,41.746350413444624,Iowa,M,Brown,Fall,Missing,2-Day Shipping,Yes,2,Venmo
30.0,Male,Backpack,58.88122330511332,Montana,L,Terra cotta,Winter,Present,2-Day Shipping,Yes,10,Venmo
43.0,Male,Jacket,47.82896771283196,Oregon,L,Terra cotta,Fall,Missing,Standard,Yes,3,Venmo
34.0,Female,Pajamas,56.79939420095288,Oregon,M,Brick red,Fall,Missing,Standard,Yes,18,Venmo
34.0,Male,Hoodie,56.92267559723997,Wisconsin,XL,Ruby Red,Winter,Missing,2-Day Shipping,Yes,10,Venmo
27.0,Female,Socks,45.05087377184282,Illinois,L,Mauve,Winter,Missing,2-Day Shipping,Yes,4,Venmo
24.0,Female,Handbag,51.40737190443093,Louisiana,M,Ruby Red,Fall,Missing,2-Day Shipping,Yes,0,Venmo
33.0,Female,Dress,37.10985681592108,West Virginia,L,White,Spring,Missing,2-Day Shipping,Yes,1,Venmo
29.0,Male,Jacket,55.68331471842582,Connecticut,M,Aubergine,Fall,Missing,2-Day Shipping,Yes,0,Venmo
49.0,Male,Backpack,46.79664868524028,Wyoming,S,Terra cotta,Fall,Missing,2-Day Shipping,Yes,0,Venmo
32.0,Male,Running Shoes,33.122268877368924,North Carolina,M,Turquoise,Spring,Missing,2-Day Shipping,Yes,0,Venmo
26.0,Male,Running Shoes,59.729014567753296,Wyoming,M,Lavender,Spring,Missing,Standard,Yes,20,Venmo
56.0,Male,Jacket,45.86741826437199,California,L,Ruby Red,Winter,Missing,2-Day Shipping,Yes,1,Venmo
36.0,Male,Pajamas,51.5628321747318,Indiana,L,Muted mustard yellow,Fall,Missing,2-Day Shipping,Yes,0,Venmo
22.0,Female,Gloves,46.08126993578895,New Hampshire,M,Muted mustard yellow,Winter,Missing,Standard,Yes,10,Venmo
43.0,Male,Jeans,44.06906837026603,Tennessee,XL,Black,Fall,Missing,2-Day Shipping,Yes,1,Venmo
18.0,Female,Handbag,42.56145656540286,Oregon,L,Muted mustard yellow,Summer,Missing,Standard,Yes,7,Venmo
55.0,Male,T-shirt,51.49146327288098,New Hampshire,XL,Fuchsia,Summer,Missing,Standard,Yes,6,Venmo
42.0,Male,T-shirt,48.150466226419525,West Virginia,XL,Periwinkle,Summer,Missing,2-Day Shipping,Yes,20,Venmo
31.0,Male,Handbag,54.90646132190668,New Mexico,L,Fuchsia,Summer,Missing,Next Day Air,Yes,3,Venmo
46.0,Female,Jacket,53.147126135701605,New Mexico,M,Mauve,Winter,Missing,2-Day Shipping,Yes,7,Venmo
29.0,Male,Running Shoes,53.32104283051687,Wyoming,S,Brown,Fall,Missing,2-Day Shipping,Yes,1,Venmo
36.0,Male,Handbag,52.71595890991838,West Virginia,S,Pale peach,Summer,Missing,2-Day Shipping,Yes,2,Venmo
43.0,Male,Jeans,45.83145569486221,Vermont,M,Ruby Red,Fall,Missing,2-Day Shipping,Yes,7,Venmo
30.0,Female,Shorts,54.700767370710544,West Virginia,S,Fuchsia,Summer,Missing,Standard,Yes,2,Venmo
35.0,Female,Running Shoes,54.65671657446273,Idaho,M,Burnt orange,Summer,Missing,2-Day Shipping,Yes,12,Venmo
25.0,Male,Pajamas,46.940065264433805,Washington,M,Aubergine,Winter,Missing,2-Day Shipping,Yes,7,Venmo
25.0,Female,Sweater,45.57250556188039,Delaware,M,White,Winter,Present,2-Day Shipping,Yes,4,Venmo
34.0,Male,Running Shoes,44.50264100309499,New York,L,Fuchsia,Summer,Missing,2-Day Shipping,Yes,8,Venmo
37.0,Female,Leggings,50.67481344257908,New Mexico,M,Brick red,Fall,Missing,2-Day Shipping,Yes,5,Venmo
26.0,Male,Hoodie,54.99839321366235,Massachusetts,L,Burnt orange,Winter,Present,2-Day Shipping,Yes,12,Venmo
49.0,Female,Boots,56.27083458254167,Wyoming,M,Turquoise,Winter,Present,Standard,Yes,8,Venmo
34.0,Male,Leggings,51.00954706385696,North Dakota,L,Aubergine,Fall,Missing,2-Day Shipping,Yes,10,Venmo
41.0,Male,Jacket,48.73658974168862,Colorado,S,Aubergine,Winter,Missing,2-Day Shipping,Yes,19,Venmo
45.0,Male,Jeans,45.69379094904211,Arkansas,M,Burnt orange,Fall,Present,2-Day Shipping,Yes,4,Venmo
37.0,Male,Gloves,61.22260469999276,Indiana,M,Ruby Red,Winter,Missing,Standard,Yes,0,Venmo
42.0,Female,Leggings,57.34262564184336,South Carolina,M,Black,Winter,Missing,2-Day Shipping,Yes,16,Venmo
30.0,Female,Running Shoes,55.85270555676635,Wisconsin,XL,Baby blue,Spring,Present,Standard,Yes,1,Venmo
27.0,Male,Sunglasses,47.56390124060769,Louisiana,L,Periwinkle,Summer,Present,2-Day Shipping,Yes,18,Venmo
21.0,Male,Backpack,50.64472923431887,Minnesota,M,Terra cotta,Winter,Present,2-Day Shipping,Yes,1,Venmo
41.0,Male,Dress,42.15876887612553,Delaware,M,Pale peach,Summer,Missing,Standard,Yes,4,Venmo
42.0,Male,Shorts,50.35653996218798,Nevada,M,Fuchsia,Summer,Missing,2-Day Shipping,Yes,16,Venmo
38.0,Male,T-shirt,53.48461193430565,Michigan,S,Lemon yellow,Spring,Missing,2-Day Shipping,Yes,6,Venmo
22.0,Female,Sunglasses,42.78806595230871,Iowa,XL,Burnt orange,Fall,Missing,2-Day Shipping,Yes,9,Venmo
25.0,Female,Sunglasses,57.118744559641314,California,XL,Brown,Fall,Present,2-Day Shipping,Yes,9,Venmo
67.0,Female,Shorts,47.30373045092314,Vermont,M,White,Summer,Missing,Standard,Yes,10,Venmo
34.0,Male,Running Shoes,40.82299960255237,Minnesota,L,Turquoise,Spring,Missing,Express,Yes,3,Venmo
23.0,Male,Scarf,50.24716721236111,Pennsylvania,M,Terra cotta,Winter,Missing,2-Day Shipping,Yes,4,Venmo
36.0,Male,Gloves,59.03253417902121,Ohio,S,Ruby Red,Winter,Present,2-Day Shipping,Yes,20,Venmo
61.0,Female,Dress,50.62321319375044,Hawaii,L,Ruby Red,Fall,Missing,2-Day Shipping,Yes,13,Venmo
47.0,Female,Sunglasses,55.30583977886915,Maryland,M,Lemon yellow,Summer,Present,2-Day Shipping,Yes,5,Venmo
55.0,Male,Socks,51.38019871307554,West Virginia,L,Terra cotta,Winter,Present,Standard,Yes,5,Venmo
26.0,Female,T-shirt,51.207974224697175,Michigan,XL,Turquoise,Spring,Missing,2-Day Shipping,Yes,9,Venmo
32.0,Female,Dress,57.70735630195492,Arkansas,M,Baby blue,Summer,Present,2-Day Shipping,Yes,0,Venmo
32.0,Female,Sunglasses,52.2979447247961,Minnesota,L,Turquoise,Summer,Missing,2-Day Shipping,Yes,3,Venmo
30.0,Female,Shorts,58.1892701355544,Kentucky,XL,Terra cotta,Summer,Present,2-Day Shipping,Yes,6,Venmo
45.0,Male,Pajamas,59.83766848975112,Texas,M,Burnt orange,Fall,Missing,2-Day Shipping,Yes,14,Venmo
46.0,Male,Gloves,52.3481106712403,Georgia,L,Terra cotta,Winter,Missing,2-Day Shipping,Yes,1,Venmo
28.0,Male,Leggings,50.95186326636419,Vermont,M,Mauve,Fall,Missing,2-Day Shipping,Yes,16,Venmo
44.0,Female,Pajamas,47.38175949178528,Oregon,M,Brick red,Winter,Present,2-Day Shipping,Yes,5,Venmo
39.0,Female,Handbag,47.86551772461982,Vermont,M,Lemon yellow,Summer,Missing,Standard,Yes,9,Venmo
28.0,Male,Pajamas,47.28195183607643,Idaho,S,Brick red,Fall,Present,2-Day Shipping,Yes,3,Venmo
39.0,Female,T-shirt,60.11950743903199,Connecticut,L,Periwinkle,Summer,Missing,2-Day Shipping,Yes,0,Venmo
25.0,Female,Jacket,49.30193793371847,Florida,L,Aubergine,Winter,Present,Standard,Yes,11,Venmo
26.0,Female,Backpack,48.31621535610368,Oregon,M,Aubergine,Fall,Missing,2-Day Shipping,Yes,0,Venmo
65.0,Male,Dress,51.91155124368854,California,M,Brick red,Fall,Missing,Standard,Yes,4,Venmo
22.0,Male,Sweater,52.471248981484734,South Carolina,L,Ruby Red,Winter,Missing,2-Day Shipping,Yes,2,Venmo
36.0,Male,Handbag,44.52192300025396,Minnesota,L,Periwinkle,Spring,Missing,2-Day Shipping,Yes,20,Venmo
21.0,Male,Socks,55.44741557691614,Maine,M,Fuchsia,Winter,Missing,2-Day Shipping,Yes,0,Venmo
37.0,Female,Leggings,49.22383188979203,Nebraska,M,Terra cotta,Fall,Missing,Standard,Yes,2,Venmo
35.0,Male,Pajamas,46.889011572010695,Wisconsin,S,Burnt orange,Winter,Present,Standard,Yes,0,Venmo
31.0,Female,Hoodie,46.489081270856616,New York,M,Terra cotta,Fall,Missing,2-Day Shipping,Yes,0,Venmo
22.0,Female,Backpack,48.849465044261045,Kansas,M,Pale peach,Winter,Present,2-Day Shipping,Yes,10,Venmo
45.0,Male,Leggings,57.12695987228339,Nebraska,XL,Ruby Red,Fall,Missing,Standard,Yes,1,Venmo
26.0,Male,Dress,66.2145678251954,Nevada,L,Turquoise,Summer,Missing,2-Day Shipping,Yes,2,Venmo
37.0,Male,Pajamas,38.95114779963488,Kansas,L,Burnt orange,Fall,Missing,Standard,Yes,3,Venmo
40.0,Male,Sweater,43.011853149981,Vermont,M,Muted mustard yellow,Fall,Missing,Standard,Yes,0,Venmo
36.0,Male,Shorts,37.30069233844742,Delaware,M,Baby blue,Summer,Missing,2-Day Shipping,Yes,0,Venmo
25.0,Male,Backpack,63.62494883397356,Vermont,L,Mauve,Fall,Present,2-Day Shipping,Yes,0,Venmo
71.0,Non-binary,Gloves,54.923664167120826,Washington,L,Fuchsia,Winter,Present,2-Day Shipping,Yes,7,Venmo
24.0,Male,Socks,47.69816861490362,South Carolina,S,Burnt orange,Winter,Missing,Standard,Yes,3,Venmo
21.0,Female,T-shirt,49.72004241999608,Louisiana,L,Baby blue,Summer,Present,2-Day Shipping,Yes,4,Venmo
19.0,Female,Boots,49.554118993085545,California,M,Ruby Red,Winter,Missing,2-Day Shipping,Yes,12,Venmo
27.0,Female,Gloves,52.99219361164102,Utah,S,Burnt orange,Winter,Present,Standard,Yes,5,Venmo
52.0,Male,Scarf,57.04433119500501,Florida,M,Black,Winter,Missing,2-Day Shipping,Yes,0,Venmo
22.0,Male,Handbag,53.95438167574567,Kansas,S,Periwinkle,Summer,Missing,2-Day Shipping,Yes,3,Venmo
41.0,Female,Sunglasses,55.74850452600445,Louisiana,L,White,Spring,Missing,2-Day Shipping,Yes,7,Venmo
40.0,Male,Shorts,43.12795632211999,Delaware,M,Fuchsia,Spring,Present,2-Day Shipping,Yes,0,Venmo
45.0,Male,Running Shoes,53.17976920379415,South Carolina,S,Lavender,Summer,Missing,2-Day Shipping,Yes,9,Venmo
42.0,Female,Dress,53.62388384450614,New Hampshire,L,Lemon yellow,Summer,Missing,Next Day Air,Yes,2,Venmo
47.0,Male,Gloves,58.7995244202908,Indiana,S,Black,Fall,Present,Standard,Yes,1,Venmo
29.0,Male,Dress,50.6600291775078,Missouri,M,Burnt orange,Spring,Missing,2-Day Shipping,Yes,9,Venmo
27.0,Male,Running Shoes,55.37675172847648,Illinois,M,Periwinkle,Spring,Missing,Standard,Yes,5,Venmo
27.0,Female,Sweater,38.06389288539847,Pennsylvania,M,Aubergine,Winter,Missing,Standard,Yes,10,Venmo
22.0,Male,Running Shoes,52.103324751287126,South Carolina,L,Baby blue,Spring,Missing,2-Day Shipping,Yes,7,Venmo
45.0,Male,Shorts,43.62917835527315,New Mexico,M,Turquoise,Spring,Missing,2-Day Shipping,Yes,1,Venmo
36.0,Female,T-shirt,46.17894781478241,Oklahoma,M,Lemon yellow,Spring,Present,2-Day Shipping,Yes,2,Venmo
41.0,Male,Sweater,52.982172835056346,North Carolina,S,Pale peach,Fall,Missing,Standard,Yes,1,Venmo
37.0,Male,Leggings,52.25939531377335,Rhode Island,M,Ruby Red,Winter,Missing,2-Day Shipping,Yes,3,Venmo
69.0,Male,Leggings,45.45926173350323,Colorado,M,Ruby Red,Winter,Missing,2-Day Shipping,Yes,5,Venmo
24.0,Male,Dress,46.07357080367152,Oregon,M,Brick red,Summer,Missing,2-Day Shipping,Yes,4,Venmo
36.0,Male,Hoodie,48.8216666870353,Montana,M,Ruby Red,Winter,Missing,Standard,Yes,6,Venmo
26.0,Female,Leggings,53.06713145665697,New Mexico,M,Terra cotta,Winter,Present,2-Day Shipping,Yes,18,Venmo
35.0,Female,Shorts,46.546405389691984,Minnesota,M,Periwinkle,Summer,Present,2-Day Shipping,Yes,1,Venmo
39.0,Female,Running Shoes,49.17715991779241,North Carolina,M,Lavender,Summer,Present,2-Day Shipping,Yes,2,Venmo
30.0,Male,T-shirt,53.01197719428446,Oregon,S,Periwinkle,Summer,Present,Next Day Air,Yes,20,Venmo
25.0,Female,Socks,51.61849144692699,Georgia,M,Ruby Red,Fall,Present,2-Day Shipping,Yes,0,Venmo
30.0,Female,Handbag,47.20344755639915,Louisiana,XL,Turquoise,Summer,Missing,2-Day Shipping,Yes,4,Venmo
34.0,Male,Dress,44.28237353707306,Nevada,L,Black,Summer,Missing,Standard,Yes,5,Venmo
52.0,Female,Running Shoes,47.6913104224267,Texas,M,Pale peach,Summer,Present,2-Day Shipping,Yes,14,Venmo
18.0,Female,T-shirt,53.11896218565319,Louisiana,L,Burnt orange,Fall,Missing,2-Day Shipping,Yes,14,Venmo
23.0,Female,Scarf,47.2372317314276,Tennessee,M,Burnt orange,Winter,Present,Standard,Yes,8,Venmo
27.0,Female,Leggings,43.05911658701929,Virginia,L,Aubergine,Winter,Missing,2-Day Shipping,Yes,9,Venmo
19.0,Female,Shorts,40.56372929377139,Utah,M,Periwinkle,Spring,Missing,2-Day Shipping,Yes,5,Venmo
41.0,Male,Sunglasses,46.65683642389184,Wyoming,M,White,Spring,Present,Standard,Yes,9,Venmo
21.0,Male,Running Shoes,58.28892027263951,New Jersey,M,Turquoise,Summer,Missing,2-Day Shipping,Yes,0,Venmo
44.0,Female,T-shirt,45.40239496586292,Washington,S,Pale peach,Spring,Present,Standard,Yes,10,Venmo
56.0,Female,Backpack,53.08741108253829,South Dakota,M,Brick red,Winter,Missing,2-Day Shipping,Yes,3,Venmo
39.0,Male,Handbag,64.43292331439795,North Carolina,M,Turquoise,Spring,Present,2-Day Shipping,Yes,1,Venmo
20.0,Male,Handbag,35.42335009101834,Wisconsin,S,Lavender,Spring,Missing,2-Day Shipping,Yes,6,Venmo
29.0,Male,T-shirt,50.91623843875715,Oklahoma,S,White,Fall,Missing,Express,Yes,0,Venmo
28.0,Male,T-shirt,46.36324910639583,Indiana,M,White,Spring,Present,2-Day Shipping,Yes,8,Venmo
19.0,Male,Jacket,43.554977756725016,Arkansas,XL,Brick red,Winter,Present,2-Day Shipping,Yes,4,Venmo
24.0,Male,Backpack,57.888001154025424,Washington,S,White,Fall,Missing,2-Day Shipping,Yes,11,Venmo
35.0,Male,Dress,51.64865342288407,New Jersey,M,Pale peach,Spring,Missing,Standard,Yes,4,Venmo
29.0,Male,T-shirt,56.294114167533486,Florida,M,Brown,Fall,Missing,2-Day Shipping,Yes,6,Venmo
40.0,Female,Shorts,52.90285894437367,South Carolina,M,White,Summer,Missing,Standard,Yes,0,Venmo
41.0,Female,Dress,47.16438707428233,Alabama,L,Lemon yellow,Summer,Present,2-Day Shipping,Yes,0,Venmo
31.0,Female,Running Shoes,57.05132427780165,Tennessee,S,White,Spring,Missing,Standard,Yes,1,Venmo
32.0,Male,Backpack,49.50346071939654,New Hampshire,L,Brick red,Winter,Missing,2-Day Shipping,Yes,0,Venmo
24.0,Female,Dress,43.83761085443106,Illinois,L,Lavender,Summer,Missing,Next Day Air,Yes,10,Venmo
27.0,Female,Handbag,43.95680145448363,Minnesota,M,Periwinkle,Spring,Missing,2-Day Shipping,Yes,0,Venmo
34.0,Female,Pajamas,49.55565519090961,Georgia,S,Aubergine,Fall,Missing,2-Day Shipping,Yes,13,Venmo
23.0,Female,Scarf,48.54393226095896,Mississippi,M,Terra cotta,Fall,Present,2-Day Shipping,Yes,4,Venmo
44.0,Male,Gloves,46.22330352329828,Pennsylvania,M,Brown,Fall,Missing,Standard,Yes,6,Venmo
27.0,Male,T-shirt,48.455473000338216,Alabama,XL,Baby blue,Spring,Missing,Standard,Yes,2,Venmo
26.0,Male,Pajamas,49.81185709083774,Maryland,L,Ruby Red,Winter,Present,2-Day Shipping,Yes,0,Venmo
27.0,Female,Running Shoes,58.55993458863029,Indiana,L,Lavender,Summer,Present,2-Day Shipping,Yes,6,Venmo
23.0,Female,Backpack,46.50006855082491,Illinois,M,Baby blue,Winter,Missing,Standard,Yes,8,Venmo
31.0,Female,Running Shoes,56.30339417020882,South Carolina,XL,Mauve,Fall,Missing,Next Day Air,Yes,13,Venmo
34.0,Female,Leggings,49.566902007498186,Kentucky,L,Brick red,Fall,Missing,2-Day Shipping,Yes,2,Venmo
47.0,Female,Boots,41.841915913232334,Mississippi,M,Aubergine,Winter,Missing,2-Day Shipping,Yes,10,Venmo
51.0,Male,Gloves,55.39859194132306,New Hampshire,S,Baby blue,Winter,Missing,2-Day Shipping,Yes,5,Venmo
37.0,Male,Dress,48.1812671735263,Idaho,XL,Baby blue,Summer,Missing,2-Day Shipping,Yes,20,Venmo
32.0,Female,Sunglasses,57.02045556860543,Kentucky,S,Pale peach,Summer,Missing,Express,Yes,0,Venmo
